State,Year,Type_code,Type,Gender,Age_group,Total
Odisha,2009,Means_adopted,By Overdose of sleeping pills,Male,0-14,0
Odisha,2009,Means_adopted,By Over Alcoholism,Male,0-14,0
Odisha,2009,Means_adopted,By Over Alcoholism,Female,15-29,0
Odisha,2009,Means_adopted,By Overdose of sleeping pills,Female,15-29,3
Odisha,2009,Means_adopted,By Over Alcoholism,Male,15-29,0
Odisha,2009,Means_adopted,By Overdose of sleeping pills,Male,15-29,0
Odisha,2009,Means_adopted,By Over Alcoholism,Female,30-44,0
Odisha,2009,Means_adopted,By Overdose of sleeping pills,Female,30-44,0
Odisha,2009,Means_adopted,By Overdose of sleeping pills,Male,30-44,0
Odisha,2009,Means_adopted,By Over Alcoholism,Male,30-44,1
Odisha,2009,Means_adopted,By Over Alcoholism,Female,45-59,0
Odisha,2009,Means_adopted,By Overdose of sleeping pills,Female,45-59,0
Odisha,2009,Means_adopted,By Over Alcoholism,Male,45-59,0
Odisha,2009,Means_adopted,By Overdose of sleeping pills,Male,45-59,0
Odisha,2009,Means_adopted,By Over Alcoholism,Female,60+,0
Odisha,2009,Means_adopted,By Overdose of sleeping pills,Female,60+,0
Odisha,2009,Means_adopted,By Over Alcoholism,Male,60+,0
Odisha,2009,Means_adopted,By Overdose of sleeping pills,Male,60+,0
Odisha,2010,Causes,Drug Abuse/Addiction,Female,0-14,0
Odisha,2010,Causes,Failure in Examination,Female,0-14,4
Odisha,2010,Causes,Insanity/Mental Illness,Female,0-14,1
Odisha,2010,Causes,Fall in Social Reputation,Female,0-14,0
Odisha,2010,Causes,Family Problems,Female,0-14,9
Odisha,2010,Causes,Love Affairs,Female,0-14,10
Odisha,2010,Causes,Unemployment,Female,0-14,0
Odisha,2010,Causes,Death of Dear Person,Female,0-14,0
Odisha,2010,Causes,Unemployment,Male,0-14,0
Odisha,2010,Causes,Death of Dear Person,Male,0-14,0
Odisha,2010,Causes,Failure in Examination,Male,0-14,6
Odisha,2010,Causes,Fall in Social Reputation,Male,0-14,1
Odisha,2010,Causes,Family Problems,Male,0-14,5
Odisha,2010,Causes,Drug Abuse/Addiction,Male,0-14,0
Odisha,2010,Causes,Love Affairs,Male,0-14,2
Odisha,2010,Causes,Insanity/Mental Illness,Male,0-14,1
Odisha,2010,Causes,Unemployment,Female,15-29,17
Odisha,2010,Causes,Death of Dear Person,Female,15-29,3
Odisha,2010,Causes,Failure in Examination,Female,15-29,36
Odisha,2010,Causes,Drug Abuse/Addiction,Female,15-29,0
Odisha,2010,Causes,Love Affairs,Female,15-29,86
Odisha,2010,Causes,Family Problems,Female,15-29,190
Odisha,2010,Causes,Insanity/Mental Illness,Female,15-29,14
Odisha,2010,Causes,Fall in Social Reputation,Female,15-29,32
Odisha,2010,Causes,Insanity/Mental Illness,Male,15-29,10
Odisha,2010,Causes,Failure in Examination,Male,15-29,59
Odisha,2010,Causes,Unemployment,Male,15-29,36
Odisha,2010,Causes,Fall in Social Reputation,Male,15-29,7
Odisha,2010,Causes,Drug Abuse/Addiction,Male,15-29,0
Odisha,2010,Causes,Love Affairs,Male,15-29,66
Odisha,2010,Causes,Family Problems,Male,15-29,127
Odisha,2010,Causes,Death of Dear Person,Male,15-29,5
Odisha,2010,Causes,Failure in Examination,Female,30-44,0
Odisha,2010,Causes,Insanity/Mental Illness,Female,30-44,14
Odisha,2010,Causes,Unemployment,Female,30-44,13
Odisha,2010,Causes,Drug Abuse/Addiction,Female,30-44,0
Odisha,2010,Causes,Death of Dear Person,Female,30-44,3
Odisha,2010,Causes,Love Affairs,Female,30-44,28
Odisha,2010,Causes,Fall in Social Reputation,Female,30-44,29
Odisha,2010,Causes,Family Problems,Female,30-44,134
Odisha,2010,Causes,Love Affairs,Male,30-44,28
Odisha,2010,Causes,Unemployment,Male,30-44,36
Odisha,2010,Causes,Fall in Social Reputation,Male,30-44,30
Odisha,2010,Causes,Insanity/Mental Illness,Male,30-44,15
Odisha,2010,Causes,Drug Abuse/Addiction,Male,30-44,6
Odisha,2010,Causes,Family Problems,Male,30-44,195
Odisha,2010,Causes,Death of Dear Person,Male,30-44,2
Odisha,2010,Causes,Failure in Examination,Male,30-44,6
Odisha,2010,Causes,Insanity/Mental Illness,Female,45-59,13
Odisha,2010,Causes,Failure in Examination,Female,45-59,0
Odisha,2010,Causes,Love Affairs,Female,45-59,1
Odisha,2010,Causes,Drug Abuse/Addiction,Female,45-59,0
Odisha,2010,Causes,Unemployment,Female,45-59,8
Odisha,2010,Causes,Family Problems,Female,45-59,67
Odisha,2010,Causes,Death of Dear Person,Female,45-59,0
Odisha,2010,Causes,Fall in Social Reputation,Female,45-59,5
Odisha,2010,Causes,Love Affairs,Male,45-59,6
Odisha,2010,Causes,Failure in Examination,Male,45-59,0
Odisha,2010,Causes,Family Problems,Male,45-59,104
Odisha,2010,Causes,Drug Abuse/Addiction,Male,45-59,0
Odisha,2010,Causes,Death of Dear Person,Male,45-59,0
Odisha,2010,Causes,Insanity/Mental Illness,Male,45-59,18
Odisha,2010,Causes,Fall in Social Reputation,Male,45-59,32
Odisha,2010,Causes,Unemployment,Male,45-59,3
Odisha,2010,Causes,Death of Dear Person,Female,60+,0
Odisha,2010,Causes,Unemployment,Female,60+,0
Odisha,2010,Causes,Failure in Examination,Female,60+,0
Odisha,2010,Causes,Family Problems,Female,60+,16
Odisha,2010,Causes,Love Affairs,Female,60+,0
Odisha,2010,Causes,Drug Abuse/Addiction,Female,60+,0
Odisha,2010,Causes,Fall in Social Reputation,Female,60+,0
Odisha,2010,Causes,Insanity/Mental Illness,Female,60+,2
Odisha,2010,Causes,Unemployment,Male,60+,0
Odisha,2010,Causes,Family Problems,Male,60+,34
Odisha,2010,Causes,Fall in Social Reputation,Male,60+,7
Odisha,2010,Causes,Drug Abuse/Addiction,Male,60+,0
Odisha,2010,Causes,Failure in Examination,Male,60+,0
Odisha,2010,Causes,Insanity/Mental Illness,Male,60+,7
Odisha,2010,Causes,Death of Dear Person,Male,60+,0
Odisha,2010,Causes,Love Affairs,Male,60+,1
Odisha,2010,Means_adopted,By Overdose of sleeping pills,Female,0-14,0
Odisha,2010,Means_adopted,By Over Alcoholism,Female,0-14,0
Odisha,2010,Means_adopted,By Over Alcoholism,Male,0-14,1
Odisha,2010,Means_adopted,By Overdose of sleeping pills,Male,0-14,0
Odisha,2010,Means_adopted,By Overdose of sleeping pills,Female,15-29,1
Odisha,2010,Means_adopted,By Over Alcoholism,Female,15-29,1
Odisha,2010,Means_adopted,By Over Alcoholism,Male,15-29,4
Odisha,2010,Means_adopted,By Overdose of sleeping pills,Male,15-29,0
Odisha,2010,Means_adopted,By Over Alcoholism,Female,30-44,2
Odisha,2010,Means_adopted,By Overdose of sleeping pills,Female,30-44,0
Odisha,2010,Means_adopted,By Overdose of sleeping pills,Male,30-44,0
Odisha,2010,Means_adopted,By Over Alcoholism,Male,30-44,2
Odisha,2010,Means_adopted,By Over Alcoholism,Female,45-59,1
Odisha,2010,Means_adopted,By Overdose of sleeping pills,Female,45-59,0
Odisha,2010,Means_adopted,By Over Alcoholism,Male,45-59,3
Odisha,2010,Means_adopted,By Overdose of sleeping pills,Male,45-59,0
Odisha,2010,Means_adopted,By Overdose of sleeping pills,Female,60+,0
Odisha,2010,Means_adopted,By Over Alcoholism,Female,60+,0
Odisha,2010,Means_adopted,By Overdose of sleeping pills,Male,60+,0
Odisha,2010,Means_adopted,By Over Alcoholism,Male,60+,0
Odisha,2011,Causes,Death of Dear Person,Female,0-14,0
Odisha,2011,Causes,Failure in Examination,Female,0-14,9
Odisha,2011,Causes,Unemployment,Female,0-14,0
Odisha,2011,Causes,Drug Abuse/Addiction,Female,0-14,0
Odisha,2011,Causes,Family Problems,Female,0-14,8
Odisha,2011,Causes,Insanity/Mental Illness,Female,0-14,1
Odisha,2011,Causes,Love Affairs,Female,0-14,9
Odisha,2011,Causes,Fall in Social Reputation,Female,0-14,0
Odisha,2011,Causes,Love Affairs,Male,0-14,6
Odisha,2011,Causes,Death of Dear Person,Male,0-14,0
Odisha,2011,Causes,Unemployment,Male,0-14,0
Odisha,2011,Causes,Fall in Social Reputation,Male,0-14,0
Odisha,2011,Causes,Family Problems,Male,0-14,7
Odisha,2011,Causes,Drug Abuse/Addiction,Male,0-14,0
Odisha,2011,Causes,Failure in Examination,Male,0-14,9
Odisha,2011,Causes,Insanity/Mental Illness,Male,0-14,0
Odisha,2011,Causes,Family Problems,Female,15-29,118
Odisha,2011,Causes,Drug Abuse/Addiction,Female,15-29,0
Odisha,2011,Causes,Fall in Social Reputation,Female,15-29,30
Odisha,2011,Causes,Death of Dear Person,Female,15-29,15
Odisha,2011,Causes,Unemployment,Female,15-29,25
Odisha,2011,Causes,Failure in Examination,Female,15-29,31
Odisha,2011,Causes,Insanity/Mental Illness,Female,15-29,8
Odisha,2011,Causes,Love Affairs,Female,15-29,120
Odisha,2011,Causes,Death of Dear Person,Male,15-29,6
Odisha,2011,Causes,Family Problems,Male,15-29,125
Odisha,2011,Causes,Love Affairs,Male,15-29,109
Odisha,2011,Causes,Failure in Examination,Male,15-29,42
Odisha,2011,Causes,Unemployment,Male,15-29,30
Odisha,2011,Causes,Insanity/Mental Illness,Male,15-29,14
Odisha,2011,Causes,Fall in Social Reputation,Male,15-29,25
Odisha,2011,Causes,Drug Abuse/Addiction,Male,15-29,1
Odisha,2011,Causes,Insanity/Mental Illness,Female,30-44,8
Odisha,2011,Causes,Family Problems,Female,30-44,129
Odisha,2011,Causes,Unemployment,Female,30-44,15
Odisha,2011,Causes,Failure in Examination,Female,30-44,1
Odisha,2011,Causes,Death of Dear Person,Female,30-44,12
Odisha,2011,Causes,Drug Abuse/Addiction,Female,30-44,0
Odisha,2011,Causes,Fall in Social Reputation,Female,30-44,34
Odisha,2011,Causes,Love Affairs,Female,30-44,23
Odisha,2011,Causes,Love Affairs,Male,30-44,36
Odisha,2011,Causes,Insanity/Mental Illness,Male,30-44,13
Odisha,2011,Causes,Failure in Examination,Male,30-44,3
Odisha,2011,Causes,Unemployment,Male,30-44,58
Odisha,2011,Causes,Death of Dear Person,Male,30-44,14
Odisha,2011,Causes,Drug Abuse/Addiction,Male,30-44,8
Odisha,2011,Causes,Fall in Social Reputation,Male,30-44,41
Odisha,2011,Causes,Family Problems,Male,30-44,179
Odisha,2011,Causes,Family Problems,Female,45-59,58
Odisha,2011,Causes,Death of Dear Person,Female,45-59,5
Odisha,2011,Causes,Insanity/Mental Illness,Female,45-59,8
Odisha,2011,Causes,Drug Abuse/Addiction,Female,45-59,0
Odisha,2011,Causes,Fall in Social Reputation,Female,45-59,3
Odisha,2011,Causes,Failure in Examination,Female,45-59,1
Odisha,2011,Causes,Love Affairs,Female,45-59,2
Odisha,2011,Causes,Unemployment,Female,45-59,2
Odisha,2011,Causes,Drug Abuse/Addiction,Male,45-59,4
Odisha,2011,Causes,Failure in Examination,Male,45-59,1
Odisha,2011,Causes,Death of Dear Person,Male,45-59,10
Odisha,2011,Causes,Love Affairs,Male,45-59,2
Odisha,2011,Causes,Insanity/Mental Illness,Male,45-59,15
Odisha,2011,Causes,Unemployment,Male,45-59,22
Odisha,2011,Causes,Fall in Social Reputation,Male,45-59,13
Odisha,2011,Causes,Family Problems,Male,45-59,109
Odisha,2011,Causes,Insanity/Mental Illness,Female,60+,6
Odisha,2011,Causes,Drug Abuse/Addiction,Female,60+,0
Odisha,2011,Causes,Fall in Social Reputation,Female,60+,1
Odisha,2011,Causes,Failure in Examination,Female,60+,0
Odisha,2011,Causes,Family Problems,Female,60+,11
Odisha,2011,Causes,Love Affairs,Female,60+,0
Odisha,2011,Causes,Death of Dear Person,Female,60+,0
Odisha,2011,Causes,Unemployment,Female,60+,0
Odisha,2011,Causes,Insanity/Mental Illness,Male,60+,7
Odisha,2011,Causes,Failure in Examination,Male,60+,1
Odisha,2011,Causes,Drug Abuse/Addiction,Male,60+,0
Odisha,2011,Causes,Love Affairs,Male,60+,1
Odisha,2011,Causes,Unemployment,Male,60+,0
Odisha,2011,Causes,Fall in Social Reputation,Male,60+,0
Odisha,2011,Causes,Death of Dear Person,Male,60+,2
Odisha,2011,Causes,Family Problems,Male,60+,23
Odisha,2011,Means_adopted,By Overdose of sleeping pills,Female,0-14,0
Odisha,2011,Means_adopted,By Over Alcoholism,Female,0-14,0
Odisha,2011,Means_adopted,By Over Alcoholism,Male,0-14,1
Odisha,2011,Means_adopted,By Overdose of sleeping pills,Male,0-14,0
Odisha,2011,Means_adopted,By Overdose of sleeping pills,Female,15-29,3
Odisha,2011,Means_adopted,By Over Alcoholism,Female,15-29,2
Odisha,2011,Means_adopted,By Over Alcoholism,Male,15-29,4
Odisha,2011,Means_adopted,By Overdose of sleeping pills,Male,15-29,2
Odisha,2011,Means_adopted,By Over Alcoholism,Female,30-44,2
Odisha,2011,Means_adopted,By Overdose of sleeping pills,Female,30-44,1
Odisha,2011,Means_adopted,By Overdose of sleeping pills,Male,30-44,1
Odisha,2011,Means_adopted,By Over Alcoholism,Male,30-44,8
Odisha,2011,Means_adopted,By Over Alcoholism,Female,45-59,1
Odisha,2011,Means_adopted,By Overdose of sleeping pills,Female,45-59,1
Odisha,2011,Means_adopted,By Over Alcoholism,Male,45-59,4
Odisha,2011,Means_adopted,By Overdose of sleeping pills,Male,45-59,1
Odisha,2011,Means_adopted,By Overdose of sleeping pills,Female,60+,0
Odisha,2011,Means_adopted,By Over Alcoholism,Female,60+,0
Odisha,2011,Means_adopted,By Overdose of sleeping pills,Male,60+,0
Odisha,2011,Means_adopted,By Over Alcoholism,Male,60+,0
Odisha,2012,Causes,Unemployment,Female,0-14,0
Odisha,2012,Causes,Family Problems,Female,0-14,9
Odisha,2012,Causes,Death of Dear Person,Female,0-14,0
Odisha,2012,Causes,Fall in Social Reputation,Female,0-14,0
Odisha,2012,Causes,Insanity/Mental Illness,Female,0-14,0
Odisha,2012,Causes,Failure in Examination,Female,0-14,10
Odisha,2012,Causes,Drug Abuse/Addiction,Female,0-14,0
Odisha,2012,Causes,Love Affairs,Female,0-14,23
Odisha,2012,Causes,Insanity/Mental Illness,Male,0-14,0
Odisha,2012,Causes,Failure in Examination,Male,0-14,7
Odisha,2012,Causes,Death of Dear Person,Male,0-14,0
Odisha,2012,Causes,Family Problems,Male,0-14,3
Odisha,2012,Causes,Fall in Social Reputation,Male,0-14,0
Odisha,2012,Causes,Love Affairs,Male,0-14,4
Odisha,2012,Causes,Drug Abuse/Addiction,Male,0-14,1
Odisha,2012,Causes,Unemployment,Male,0-14,0
Odisha,2012,Causes,Death of Dear Person,Female,15-29,1
Odisha,2012,Causes,Family Problems,Female,15-29,97
Odisha,2012,Causes,Insanity/Mental Illness,Female,15-29,14
Odisha,2012,Causes,Failure in Examination,Female,15-29,44
Odisha,2012,Causes,Unemployment,Female,15-29,8
Odisha,2012,Causes,Drug Abuse/Addiction,Female,15-29,0
Odisha,2012,Causes,Love Affairs,Female,15-29,125
Odisha,2012,Causes,Fall in Social Reputation,Female,15-29,24
Odisha,2012,Causes,Drug Abuse/Addiction,Male,15-29,4
Odisha,2012,Causes,Love Affairs,Male,15-29,87
Odisha,2012,Causes,Fall in Social Reputation,Male,15-29,8
Odisha,2012,Causes,Family Problems,Male,15-29,125
Odisha,2012,Causes,Failure in Examination,Male,15-29,55
Odisha,2012,Causes,Death of Dear Person,Male,15-29,0
Odisha,2012,Causes,Unemployment,Male,15-29,20
Odisha,2012,Causes,Insanity/Mental Illness,Male,15-29,25
Odisha,2012,Causes,Unemployment,Female,30-44,5
Odisha,2012,Causes,Drug Abuse/Addiction,Female,30-44,0
Odisha,2012,Causes,Fall in Social Reputation,Female,30-44,10
Odisha,2012,Causes,Family Problems,Female,30-44,169
Odisha,2012,Causes,Insanity/Mental Illness,Female,30-44,6
Odisha,2012,Causes,Love Affairs,Female,30-44,48
Odisha,2012,Causes,Failure in Examination,Female,30-44,0
Odisha,2012,Causes,Death of Dear Person,Female,30-44,4
Odisha,2012,Causes,Family Problems,Male,30-44,259
Odisha,2012,Causes,Love Affairs,Male,30-44,38
Odisha,2012,Causes,Insanity/Mental Illness,Male,30-44,15
Odisha,2012,Causes,Drug Abuse/Addiction,Male,30-44,8
Odisha,2012,Causes,Death of Dear Person,Male,30-44,2
Odisha,2012,Causes,Fall in Social Reputation,Male,30-44,10
Odisha,2012,Causes,Unemployment,Male,30-44,20
Odisha,2012,Causes,Failure in Examination,Male,30-44,0
Odisha,2012,Causes,Unemployment,Female,45-59,3
Odisha,2012,Causes,Death of Dear Person,Female,45-59,6
Odisha,2012,Causes,Love Affairs,Female,45-59,0
Odisha,2012,Causes,Family Problems,Female,45-59,70
Odisha,2012,Causes,Fall in Social Reputation,Female,45-59,5
Odisha,2012,Causes,Insanity/Mental Illness,Female,45-59,6
Odisha,2012,Causes,Failure in Examination,Female,45-59,0
Odisha,2012,Causes,Drug Abuse/Addiction,Female,45-59,0
Odisha,2012,Causes,Family Problems,Male,45-59,133
Odisha,2012,Causes,Unemployment,Male,45-59,5
Odisha,2012,Causes,Love Affairs,Male,45-59,0
Odisha,2012,Causes,Failure in Examination,Male,45-59,0
Odisha,2012,Causes,Insanity/Mental Illness,Male,45-59,12
Odisha,2012,Causes,Drug Abuse/Addiction,Male,45-59,2
Odisha,2012,Causes,Death of Dear Person,Male,45-59,3
Odisha,2012,Causes,Fall in Social Reputation,Male,45-59,14
Odisha,2012,Causes,Insanity/Mental Illness,Female,60+,2
Odisha,2012,Causes,Death of Dear Person,Female,60+,0
Odisha,2012,Causes,Fall in Social Reputation,Female,60+,0
Odisha,2012,Causes,Love Affairs,Female,60+,0
Odisha,2012,Causes,Family Problems,Female,60+,8
Odisha,2012,Causes,Drug Abuse/Addiction,Female,60+,0
Odisha,2012,Causes,Unemployment,Female,60+,0
Odisha,2012,Causes,Failure in Examination,Female,60+,0
Odisha,2012,Causes,Failure in Examination,Male,60+,0
Odisha,2012,Causes,Love Affairs,Male,60+,0
Odisha,2012,Causes,Death of Dear Person,Male,60+,5
Odisha,2012,Causes,Fall in Social Reputation,Male,60+,1
Odisha,2012,Causes,Family Problems,Male,60+,38
Odisha,2012,Causes,Unemployment,Male,60+,0
Odisha,2012,Causes,Insanity/Mental Illness,Male,60+,5
Odisha,2012,Causes,Drug Abuse/Addiction,Male,60+,0
Odisha,2012,Means_adopted,By Overdose of sleeping pills,Female,0-14,0
Odisha,2012,Means_adopted,By Over Alcoholism,Female,0-14,2
Odisha,2012,Means_adopted,By Overdose of sleeping pills,Male,0-14,0
Odisha,2012,Means_adopted,By Over Alcoholism,Male,0-14,4
Odisha,2012,Means_adopted,By Over Alcoholism,Female,15-29,1
Odisha,2012,Means_adopted,By Overdose of sleeping pills,Female,15-29,1
Odisha,2012,Means_adopted,By Over Alcoholism,Male,15-29,6
Odisha,2012,Means_adopted,By Overdose of sleeping pills,Male,15-29,0
Odisha,2012,Means_adopted,By Over Alcoholism,Female,30-44,1
Odisha,2012,Means_adopted,By Overdose of sleeping pills,Female,30-44,1
Odisha,2012,Means_adopted,By Over Alcoholism,Male,30-44,5
Odisha,2012,Means_adopted,By Overdose of sleeping pills,Male,30-44,0
Odisha,2012,Means_adopted,By Over Alcoholism,Female,45-59,1
Odisha,2012,Means_adopted,By Overdose of sleeping pills,Female,45-59,0
Odisha,2012,Means_adopted,By Over Alcoholism,Male,45-59,8
Odisha,2012,Means_adopted,By Overdose of sleeping pills,Male,45-59,0
Odisha,2012,Means_adopted,By Overdose of sleeping pills,Female,60+,0
Odisha,2012,Means_adopted,By Over Alcoholism,Female,60+,1
Odisha,2012,Means_adopted,By Over Alcoholism,Male,60+,1
Odisha,2012,Means_adopted,By Overdose of sleeping pills,Male,60+,0
Puducherry,2001,Causes,Unemployment,Female,0-14,0
Puducherry,2001,Causes,Drug Abuse/Addiction,Female,0-14,0
Puducherry,2001,Causes,Love Affairs,Female,0-14,0
Puducherry,2001,Causes,Failure in Examination,Female,0-14,0
Puducherry,2001,Causes,Death of Dear Person,Female,0-14,0
Puducherry,2001,Causes,Family Problems,Female,0-14,4
Puducherry,2001,Causes,Insanity/Mental Illness,Female,0-14,0
Puducherry,2001,Causes,Fall in Social Reputation,Female,0-14,0
Puducherry,2001,Causes,Drug Abuse/Addiction,Male,0-14,0
Puducherry,2001,Causes,Love Affairs,Male,0-14,0
Puducherry,2001,Causes,Unemployment,Male,0-14,0
Puducherry,2001,Causes,Death of Dear Person,Male,0-14,0
Puducherry,2001,Causes,Family Problems,Male,0-14,0
Puducherry,2001,Causes,Fall in Social Reputation,Male,0-14,0
Puducherry,2001,Causes,Failure in Examination,Male,0-14,2
Puducherry,2001,Causes,Insanity/Mental Illness,Male,0-14,0
Puducherry,2001,Causes,Love Affairs,Female,15-29,5
Puducherry,2001,Causes,Failure in Examination,Female,15-29,2
Puducherry,2001,Causes,Fall in Social Reputation,Female,15-29,0
Puducherry,2001,Causes,Unemployment,Female,15-29,0
Puducherry,2001,Causes,Drug Abuse/Addiction,Female,15-29,0
Puducherry,2001,Causes,Family Problems,Female,15-29,55
Puducherry,2001,Causes,Death of Dear Person,Female,15-29,2
Puducherry,2001,Causes,Insanity/Mental Illness,Female,15-29,3
Puducherry,2001,Causes,Love Affairs,Male,15-29,3
Puducherry,2001,Causes,Fall in Social Reputation,Male,15-29,1
Puducherry,2001,Causes,Death of Dear Person,Male,15-29,0
Puducherry,2001,Causes,Insanity/Mental Illness,Male,15-29,3
Puducherry,2001,Causes,Drug Abuse/Addiction,Male,15-29,0
Puducherry,2001,Causes,Failure in Examination,Male,15-29,0
Puducherry,2001,Causes,Family Problems,Male,15-29,37
Puducherry,2001,Causes,Unemployment,Male,15-29,3
Puducherry,2001,Causes,Drug Abuse/Addiction,Female,30-44,0
Puducherry,2001,Causes,Death of Dear Person,Female,30-44,1
Puducherry,2001,Causes,Failure in Examination,Female,30-44,0
